tanggal,tweets,tweet_clean,sentiment_MP,sentiment_NB
2022-11-10,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv! 
#Internetnyaindonesia #AktivitasTanpaBatas
#Indihome https://t.co/a0zAimpMeX",tv analog tidak berlaku beralih tv digital dapet sinyal jernih bagus coba pakai wifi tv digital indihome nonton tv nonton youtube tv,positif,1
2022-11-10,"@AREAJULID Aku udh make tv digital dr 2020 aman kok,coba cek antena nya aja",udh make tv digital dr aman coba cek antena,positif,1
2022-11-10,"dulu waktu masih magang di salah satu tv swasta bagian pemancar, instalasi pemancar digital ini emang susah2 gampang, dari izin sampai field strength buat cek sinyal aja semalam suntuk sinyal dibawah 90% kemungkinan siaran ga masuk, udah dimulai dari 2014 padahal. https://t.co/mz5nv2fu3R",magang salah tv swasta pemancar instalasi pemancar digital emang susah gampang izin field strength cek sinyal semalam suntuk sinyal dibawah siaran ga masuk,negatif,1
2022-11-10,"oyi seng wes ganti tv digital, ono channel rcti mnc gtv gak?",oyi seng wes ganti tv digital ono channel rcti mnc gtv gak,netral,1
2022-11-10,TV Digital Kini Bisa Diakses Secara Penuh! Apa Yang kita peroleh? https://t.co/1ZQlGJSX1i,tv digital diakses penuh peroleh,netral,1
2022-11-10,TV Digital Kini Bisa Diakses Secara Penuh! Apa Yang kita peroleh? https://t.co/2BNIBExMFd,tv digital diakses penuh peroleh,netral,1
2022-11-10,TV Digital Kini Bisa Diakses Secara Penuh! Apa Yang kita peroleh? https://t.co/n6wgJCJ1ad,tv digital diakses penuh peroleh,netral,1
2022-11-10,"gue tiap kali ngeliat keluhan kaya gini suka kepikiran sama orang-orang yang ada di desa deh, kek mereka cape-cape pulang dari sawah hiburannya cuma TV tapi krna udah harus digital mereka jadi nggak bisa nonton. https://t.co/x0R44VYoA9",gue kali ngeliat keluhan kaya gini suka kepikiran orang orang desa deh kek cape cape pulang sawah hiburannya tv krna digital nggak nonton,negatif,1
2022-11-10,@AREAJULID Bapak gue yg pusing 🤣 tv udah digital tetep beli stb buat tv 1 nya terus pusing katanya udah jernih tp terap harus pakai antena biasa biar gambar jernih @redangelkorea #weallareone_refundmymoney #tiketdotcom_refunduangkami,gue pusing tv digital tetep beli stb tv pusing jernih tp terap pakai antena biar gambar jernih,negatif,1
2022-11-10,"Migrasi TV Analog ke Digital, KPI Minta Pemerintah Perluas ke Seluruh Wilayah https://t.co/fYTb35iyen #TempoBisnis",migrasi tv analog digital kpi pemerintah perluas wilayah,netral,1
2022-11-10,"@tokopedia @TokopediaCare Lagi butuh Set Top Bok Minto 💚 kasian TV Aquariumku terbengkalai gara2 Digital 
#DibelanjainTokopedia https://t.co/b26PPcd4Go",butuh set top bok minto kasian tv aquariumku terbengkalai gara digital,negatif,1
2022-11-10,"Setelah Jabodetabek, KPI Kawal Suntik Mati TV Analog Secara Nasional https://t.co/Mdn5qCUImm",jabodetabek kpi kawal suntik mati tv analog nasional,netral,1
2022-11-10,"@ndreamon Demi apa mo nangis kejer aku jadi bisa nonton tv digital cuma dengan 150 rb ...padahal tv dirumah gendut 👉 https://t.co/DbkuILyirz #kebayamerah 
#OknumPolisi",mo nangis kejer nonton tv digital rb tv dirumah gendut,netral,1
2022-11-10,"@JE0N00NA @AREAJULID tdinya stb w jg gtuuu, tp pas disambungin ke indihome trs pke antena luar yg tinggi bru bsa, tp sblm maraknya sruh gnti ke tv digital, soalnya w dluan dah pke stb",tdinya stb w jg gtuuu tp pas disambungin indihome trs pke antena bru bsa tp sblm maraknya sruh gnti tv digital w dluan dah pke stb,netral,0
2022-11-10,"@Official_PAN Bagus sih ada program tv digital 
Cuma yg di luar daerah masih susah buat beli alat nya udah gitu masih kendala signyal juga sih",bagus sih program tv digital daerah susah beli alat gitu kendala signyal sih,negatif,1
2022-11-10,TV analog di Indonesia menghabiskan seluruh alokasi pada spektrum frekuensi 700MHz. https://t.co/CSAxLJsCGA,tv analog indonesia menghabiskan alokasi spektrum frekuensi mhz,netral,1
2022-11-10,"@neenanin Ada beberapa bawaan tv yg gapake stb bisa dapet sinyal digital kak, tapi ya cuma 5 channel selebihnya cari siaran ulang di utube",bawaan tv gapake stb dapet sinyal digital kak channel selebihnya cari siaran ulang utube,netral,1
2022-11-10,@Muhammad_Saewad Analisamu goblok Tadz. Masa kalo otakmu sehat ga bisa bedakan antara hijrahnya TV analog ke TV digital dg hijrahnya kadrun ke radikalisme (lalu ke terorisme). Gua sajikan fakta nih... Produk hijrah atau dihijrahkan. Fakta! https://t.co/fdsiYPPvVw,analisamu goblok tadz otakmu sehat ga bedakan hijrahnya tv analog tv digital dg hijrahnya kadrun radikalisme terorisme gua sajikan fakta nih produk hijrah dihijrahkan fakta,netral,1
2022-11-10,"@Rubby63275173 @DokterTifa Kayaknya udah korslet otak ini dokter, kebanyakan yg dipikir. Semua diurusi.
Mulai dari ijazah orang, digital forensik, sekarang sok ikut ngurus saluran tv ama 5g.
Awas makin gila dok. Otak over use.",kayaknya korslet otak dokter kebanyakan dipikir diurusi ijazah orang digital forensik sok ngurus saluran tv ama g awas gila dok otak over use,negatif,0
2022-11-10,@siarandigital min kenapa sinyal tv digital mnc grup area kabupaten bekasi kalo siang hilang ? Tapi kalo malm diatas jm 20.00 lancar,min sinyal tv digital mnc grup area kabupaten bekasi siang hilang malm diatas jm lancar,netral,1
2022-11-10,@Official_PAN Sbnrnya sih ga gmn2 dgn digantinya jadi tv digital karena jarang nonton tv juga tapi denger org rumah pada ngeluh gara2 belom tv digital mau beli sold Mulu alatnya,sbnrnya sih ga gmn dgn digantinya tv digital jarang nonton tv denger org rumah ngeluh gara belom tv digital beli sold mulu alatnya,netral,1
2022-11-10,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv! 
#Internetnyaindonesia #AktivitasTanpaBatas
#Indihome https://t.co/13c3DeG9hY",tv analog tidak berlaku beralih tv digital dapet sinyal jernih bagus coba pakai wifi tv digital indihome nonton tv nonton youtube tv,positif,1
2022-11-10,"@AREAJULID Ini sih orangnya aja yang ga bisa pakenya, biasa lah kaya peralihan dari kompor minyak tanah ke gas 3kg banyak yang nolak duluu~
Syarat awal banget menurut gue pake antena luar + stb + kabel rca buat tipi tabung / hdmi buat yang pake tv flat yang belum support channel digital",sih orangnya ga pakenya kaya peralihan kompor minyak tanah gas kg nolak duluu syarat banget gue pake antena stb kabel rca tipi tabung hdmi pake tv flat support channel digital,netral,1
2022-11-10,@Metro_TV Kok siaran digital metro tv sy hilang ya..padahal sy sdah cape putar2 arah antena...padahal sy area bekasi kota...dan jg beserta..siaran digital lainnya seperti MAGNA TV..dan ada beberapa lagi..,siaran digital metro tv sy hilang sy sdah cape putar arah antena sy area bekasi kota jg beserta siaran digital magna tv,negatif,1
2022-11-10,Sebentar lagi jg peralihan dari TV digital ke andorid TV 😂 lanjutkan pak rakyat mu setrooongg!!! https://t.co/SIKtBk2jvg,sebentar jg peralihan tv digital andorid tv lanjutkan rakyat mu setrooongg,netral,1
2022-11-10,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv! 
#Internetnyaindonesia #AktivitasTanpaBatas
#Indihome https://t.co/tavjD182qe",tv analog tidak berlaku beralih tv digital dapet sinyal jernih bagus coba pakai wifi tv digital indihome nonton tv nonton youtube tv,positif,1
2022-11-10,"Migrasi dari televisi analog ke siaran tv digital diperlukan untuk memperluas akses internet di Indonesia.
@kemkominfo @PlateJohnny https://t.co/Z50sAfsLtk",migrasi televisi analog siaran tv digital memperluas akses internet indonesia,netral,1
2022-11-10,"@hala_fynn @elyeriz @bexashi @AREAJULID Rame juga ya masalah tv digital ini, apa gue beli tipi aja ya biar ngerasain kaya orang2 hahha",rame tv digital gue beli tipi biar ngerasain kaya orang hahha,netral,1
2022-11-10,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv! 
#Internetnyaindonesia #AktivitasTanpaBatas
#Indihome https://t.co/xiOKM71jpy",tv analog tidak berlaku beralih tv digital dapet sinyal jernih bagus coba pakai wifi tv digital indihome nonton tv nonton youtube tv,positif,1
2022-11-10,"Jadikan RTM sebagai saluran PRU-15 anda.

Ikuti pekembangan terkini PRU-15 di semua platfom TV, Radio &amp; Digital untuk info yang sahih.

https://t.co/bO8tXEWjbO

#YangSahihDiRTM
#mypru15
#BeliaSediaUndi
#BeritaRTM
#yangsahihdirtm https://t.co/ehmlSwc9bK",jadikan rtm saluran pru ikuti pekembangan terkini pru platfom tv radio amp digital info sahih,netral,1
2022-11-10,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv! 
#Internetnyaindonesia #AktivitasTanpaBatas
#Indihome https://t.co/hP0j4nTZQ6",tv analog tidak berlaku beralih tv digital dapet sinyal jernih bagus coba pakai wifi tv digital indihome nonton tv nonton youtube tv,positif,1
2022-11-10,"Sebelum rame2 digital sekarang tv rumah i udah support digital tanpa stb, tp yg dipake ttp analaognya wkwkw. Kalau ga ilang channel, ya ngadet gitu kek buffering + ntar ke skip itu tontonan. Mending analog dah yuyur. Atoga masih berdampingan analog dan digitalnya anying nyusahin",rame digital tv rumah i support digital stb tp dipake ttp analaognya wkwkw ga ilang channel ngadet gitu kek buffering ntar skip tontonan mending analog dah yuyur atoga berdampingan analog digitalnya anying nyusahin,netral,1
2022-11-10,@Official_PAN Janggih bener kalo pake tv Digital layarnye jernih parah Tapi kasihan Orang orng yang di daerah Blm tentu bisa nntn tv Karna terhalang dengan Koneksi🙏🙏,janggih bener pake tv digital layarnye jernih parah kasihan orang orng daerah blm nntn tv karna terhalang koneksi,negatif,1
2022-11-10,"Rumah ketutupan gedung, pohon, bangunan tinggi jauh dari tower. Pasti bakalan susah sinyal. Enaknya digital itu kalo dapet sinyal dijamin suara dan gambar jernih. Baguslah. Ga ada istilah semut lewat dilayar TV. Tapi kalo ga ada sinyal ya gelap tuh layar. Alias blank!.",rumah ketutupan gedung pohon bangunan tower susah sinyal enaknya digital dapet sinyal dijamin suara gambar jernih baguslah ga istilah semut dilayar tv ga sinyal gelap tuh layar alias blank,negatif,1
2022-11-10,Gini. Setahu saya nih. Jangan cuma lu pasang stb doang di TV lu. Gue saranin antena pake yang digital. Biasanya dapet bonus penguat sinyal. Arah antena juga harus tepat. Bukan cuma lu colok distb. Terus arah antena ngasal. Lu berharap gambar jernih. Ya jangan harap. https://t.co/aUhCH179BM,gini setahu nih jangan lu pasang stb doang tv lu gue saranin antena pake digital dapet bonus penguat sinyal arah antena bukan lu colok distb arah antena ngasal lu berharap gambar jernih jangan harap,positif,1
2022-11-10,"@pacarnahla @kwonsilverrain @elyeriz @hala_fynn @bexashi @AREAJULID Walaupun baru anjuran di tahun 2012 tetap aja tv digital itu udah lama bukan tiba tiba,sejak era presiden masih @SBYudhoyono dan Mentri saat itu @tifsembiring",anjuran tv digital bukan era presiden mentri,positif,1
2022-11-10,"@AREAJULID aku belum pake dan belum ada rencana beli stb, tv juga blm digital. tadinya coba ngecek siaran ilang semua tinggal nettv sama rtv. beberapa hari ini muncul semua. ada yg sama? atau tv ku yg aneh",pake rencana beli stb tv blm digital coba ngecek siaran ilang tinggal nettv rtv muncul tv ku aneh,negatif,1
2022-11-10,"Analog tuh sinyal minim masih bisa nonton meski semutan, tv gua tanpa stb udah bisa digital juga. TAPI kalau digital, sinyalnya jelek yaudah diem aja gitu ""tidak ada jaringan"" https://t.co/c5qs1N25C8",analog tuh sinyal minim nonton semutan tv gua stb digital digital sinyalnya jelek yaudah diem gitu tidak jaringan,negatif,1
2022-11-10,@pinulllz Harusnya tv analog kalau dipakein antena digital udah bisa nangkap siaran sih,tv analog dipakein antena digital nangkap siaran sih,netral,1
2022-11-10,"Peralihan ke TV Digital, Momentum Kreasikan Konten Kreatif nan Edukatif https://t.co/Yh0BmQb8te",peralihan tv digital momentum kreasikan konten kreatif nan edukatif,positif,1
2022-11-10,"Semua tergantung kualitas antena, posisi rumah dan lingkungan sekitar.
Kalau semua itu terpenuhi, TV digital bahkan bisa nampilin gambar high definition https://t.co/WnLG8cN0Lb",tergantung kualitas antena posisi rumah lingkungan terpenuhi tv digital nampilin gambar high definition,netral,0
2022-11-10,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv! 
#Internetnyaindonesia #AktivitasTanpaBatas
#Indihome https://t.co/i8RcUhg3Rx",tv analog tidak berlaku beralih tv digital dapet sinyal jernih bagus coba pakai wifi tv digital indihome nonton tv nonton youtube tv,positif,1
2022-11-10,"Waktu masi sosialisasi di rmh uda pasang, tp emang bbrapa stasiun tv suka tiba"" ilang sinyal. Skrg pas uda fix pake digital malah stb nya rusak wkwk https://t.co/yr1OfoVlUh",masi sosialisasi rmh uda pasang tp emang bbrapa stasiun tv suka ilang sinyal skrg pas uda fix pake digital stb rusak wkwk,negatif,0
2022-11-10,"Udah ganti tv digital, tp emang hadeeeeh chanelnya ilang2. https://t.co/lDYWRAyfsv",ganti tv digital tp emang hadeeeeh chanelnya ilang,negatif,1
2022-11-10,"Lihat 'STB Set Up Box TV Digital MATRIX', tersedia di Rp 279,000 di #Carousell: https://t.co/iXqANmbscM",lihat stb set up box tv digital matrix tersedia,netral,1
2022-11-10,@AREAJULID Tv saya yg susah itu dri MNC grup dan Trans grup. Mungkin karena mereka duluan ada siaran digital berbayaran (MNC vision dan Indovision). Dan ketika d gratiakan agak susah yah.,tv susah dri mnc grup trans grup duluan siaran digital berbayaran mnc vision indovision d gratiakan susah yah,negatif,0
2022-11-10,"@ealahdekk @AREAJULID Mantap..saya juga lokasi dikampung, siaran digital tv nasional dapet 24 channel. Tiang antena agak tinggi plus pakai booster. Semua pakai usaha ya mas. Kebanyakan orang cumn bisa ngedumel nyalah²in, emang sih ngedumel dan nyalah²in itu termasuk pekerjaan yg pling gampang 😁😁",mantap lokasi dikampung siaran digital tv nasional dapet channel tiang antena plus pakai booster pakai usaha mas kebanyakan orang cumn ngedumel nyalah in emang sih ngedumel nyalah in pekerjaan pling gampang,positif,1
2022-11-10,Internet ko jadi lambat apa efek dari tv digital?,internet ko lambat efek tv digital,negatif,1
2022-11-10,"Meski Sudah Memasang STB, Warga Lebak Tidak Bisa Menonton TV Digital https://t.co/30g2LVyW7E",memasang stb warga lebak tidak menonton tv digital,netral,1
2022-11-10,"10 Set Top Box TV Digital Rekomendasi dibawah Rp 200 Ribuan, Lengkap dengan Merk dan Harga di Pasaran https://t.co/IEsst1s3uO",set top box tv digital rekomendasi dibawah ribuan lengkap merk harga pasaran,netral,1
2022-11-10,"TV digital itu sudah direncanakan dari 2009, tpi ketunda2 terus krn berbagai hal, namun akhirnya terwujud di 2022.",tv digital direncanakan tpi ketunda krn terwujud,netral,1
2022-11-10,33 STB Bersertifikasi Kominfo Harga Rp 200.000-an buat Nonton Siaran TV Digital – Kompas- https://t.co/KPgdw2HSnp – #Opsitek  - https://t.co/RUHq6iMZRz,stb bersertifikasi kominfo harga an nonton siaran tv digital kompas,netral,0
2022-11-10,Daftar 70 STB TV Digital Sertifikasi Kominfo Semua Merek – Kompas – https://t.co/B4cEYAfZ0i – #Arenanews  - https://t.co/EP1vPQg1Cr,daftar stb tv digital sertifikasi kominfo merek kompas,netral,1
2022-11-10,26 STB Harga Rp 100.000-an Bersertifikasi Kominfo buat Nonton Siaran TV Digital – Kompas- https://t.co/zs8OkSKoSs – #Opsitek  - https://t.co/RpItnyGb58,stb harga an bersertifikasi kominfo nonton siaran tv digital kompas,netral,0
2022-11-10,"@ZGltYXNkaGltZWs @AREAJULID Tv ku ada 2
1. Tabung 
2. Layar yg lebar itu tp gatau digital apa ga, yg ke 1 bsa di pake stb ga ya",tv ku tabung layar lebar tp gatau digital ga bsa pake stb ga,netral,1
2022-11-10,"Begini Cara Daftar Penerima Set Top Box Gratis dari Kominfo, Hadirkan Nonton Siaran TV Digital di Rumah https://t.co/FUuMLImdwB",daftar penerima set top box gratis kominfo hadirkan nonton siaran tv digital rumah,positif,0
2022-11-10,"@AREAJULID Kalo ga mau ribet panggil teknisi aja, di rumah udah pake tv digital beberapa tahun terakhir.
Cuma emang malesnya kalo nonton bola sinyal diacak, jadi mesti ngungsi ke tempat temen atau sodara yg masih pake tv analog.",ga ribet panggil teknisi rumah pake tv digital emang malesnya nonton bola sinyal diacak mesti ngungsi temen sodara pake tv analog,negatif,1
2022-11-10,"tv digital di smart tv aja sinyalnya kadang ngadat2, kebayang yg harus setting tv-nya pake stb 😅 https://t.co/akp4BWeo9m",tv digital smart tv sinyalnya kadang ngadat kebayang setting tv pake stb,netral,1
2022-11-10,"@KompasTV @EntrasolID Harusnya jangan hilang sama sekali, biar yg analog tetap analog, tp yg tv digital dapat siaran digital. Nambah beban masyarakat ajah. Udah lah bensin naik, minyak, pupuk, nambah lagi.",jangan hilang biar analog analog tp tv digital siaran digital nambah beban masyarakat ajah bensin minyak pupuk nambah,negatif,0
2022-11-10,"@aurorachanya @AREAJULID Tergantung tv-nya, kalo udah support digital ya gak perlu stb lagi. STB buat convert dari tv analog ke digital",tergantung tv support digital gak stb stb convert tv analog digital,netral,1
2022-11-10,"@AREAJULID Antena harus di luar plus tinggi woy. Kemaren ada sodara, mikirnya kalo pake stb, antena di dalem juga bisa. Lah anjir gue tv udah digital antena melenceng arahnya udah ilag tuh sinyal",antena plus woy kemaren sodara mikirnya pake stb antena dalem anjir gue tv digital antena melenceng arahnya ilag tuh sinyal,netral,0
